Population	Exposed	TotalExposed	Symptomatic	Asymptomatic	Death	Recovered	TotalRecovered	MinutesPassed
100000	86	84	0	1	0	0	0	2244
100000	86	84	0	1	0	0	0	2248
100000	87	85	0	1	0	0	0	2252
100000	88	86	0	1	0	0	0	2256
100000	88	86	0	1	0	0	0	2260
100000	89	87	0	1	0	0	0	2264
100000	90	88	0	1	0	0	0	2268
100000	90	88	0	1	0	0	0	2272
100000	90	88	0	1	0	0	0	2276
100000	90	88	0	1	0	0	0	2280
100000	90	88	0	1	0	0	0	2284
100000	90	88	0	1	0	0	0	2288
100000	90	88	0	1	0	0	0	2292
100000	90	88	0	1	0	0	0	2296
100000	90	88	0	1	0	0	0	2300
100000	91	89	0	1	0	0	0	2304
100000	91	89	0	1	0	0	0	2308
100000	91	89	0	1	0	0	0	2312
100000	91	89	0	1	0	0	0	2316
100000	92	90	0	1	0	0	0	2320
100000	92	90	0	1	0	0	0	2324
100000	92	90	0	1	0	0	0	2328
100000	92	90	0	1	0	0	0	2332
100000	93	91	0	1	0	0	0	2336
100000	93	91	0	1	0	0	0	2340
100000	93	91	0	1	0	0	0	2344
100000	93	91	0	1	0	0	0	2348
100000	94	92	0	1	0	0	0	2352
100000	94	92	0	1	0	0	0	2356
100000	94	92	0	1	0	0	0	2360
100000	94	92	0	1	0	0	0	2364
100000	94	92	0	1	0	0	0	2368
100000	94	92	0	1	0	0	0	2372
100000	94	92	0	1	0	0	0	2376
100000	94	92	0	1	0	0	0	2380
100000	94	92	0	1	0	0	0	2384
100000	94	92	0	1	0	0	0	2388
100000	94	92	0	1	0	0	0	2392
100000	94	92	0	1	0	0	0	2396
100000	94	92	0	1	0	0	0	2400
100000	94	92	0	1	0	0	0	2404
100000	94	92	0	1	0	0	0	2408
100000	94	92	0	1	0	0	0	2412
100000	94	92	0	1	0	0	0	2416
100000	94	92	0	1	0	0	0	2420
100000	94	92	0	1	0	0	0	2424
100000	94	92	0	1	0	0	0	2428
100000	94	92	0	1	0	0	0	2432
100000	94	92	0	1	0	0	0	2436
100000	94	92	0	1	0	0	0	2440
100000	94	92	0	1	0	0	0	2444
100000	94	92	0	1	0	0	0	2448
100000	95	93	0	1	0	0	0	2452
100000	96	94	0	1	0	0	0	2456
100000	96	94	0	1	0	0	0	2460
100000	96	94	0	1	0	0	0	2464
100000	96	94	0	1	0	0	0	2468
100000	96	94	0	1	0	0	0	2472
100000	96	94	0	1	0	0	0	2476
100000	96	94	0	1	0	0	0	2480
100000	96	94	0	1	0	0	0	2484
100000	96	94	0	1	0	0	0	2488
100000	96	94	0	1	0	0	0	2492
100000	96	94	0	1	0	0	0	2496
100000	96	94	0	1	0	0	0	2500
100000	96	94	0	1	0	0	0	2504
100000	96	94	0	1	0	0	0	2508
100000	96	94	0	1	0	0	0	2512
100000	96	94	0	1	0	0	0	2516
100000	98	96	0	1	0	0	0	2520
100000	98	96	0	1	0	0	0	2524
100000	98	96	0	1	0	0	0	2528
100000	98	96	0	1	0	0	0	2532
100000	98	96	0	1	0	0	0	2536
